"year","geography","drug_type","geography_type","span","count","population","age_adj_rate","lower_age_adj","upper_age_adj","crude_rate","lower_crude_rate","upper_crude_rate","rse","rse_25","last_updated"
"2000","Klickitat","synth_not_methadone","county","1","0","19163","0","","25.3","0","0","20","1 000.00000%","1","final"
"2000","Lewis","synth_not_methadone","county","1","1","68599","1.4","0","9","1.5","0.3","8.3","99.50372%","1","final"
"2000","Lincoln","synth_not_methadone","county","1","0","10181","0","","56.6","0","0","37.7","1 000.00000%","1","final"
"2000","Mason","synth_not_methadone","county","1","0","49403","0","","9.7","0","0","7.8","1 000.00000%","1","final"
"2000","Okanogan","synth_not_methadone","county","1","0","39561","0","","11.6","0","0","9.7","1 000.00000%","1","final"
"2000","Pacific","synth_not_methadone","county","1","0","20987","0","","28.8","0","0","18.3","1 000.00000%","1","final"
"2000","Pend Oreille","synth_not_methadone","county","1","0","11731","0","","52.2","0","0","32.7","1 000.00000%","1","final"
"2000","Pierce","synth_not_methadone","county","1","4","700821","0.6","0.2","1.6","0.6","0.2","1.5","49.93762%","1","final"
"2000","San Juan","synth_not_methadone","county","1","0","14072","0","","57.9","0","0","27.3","1 000.00000%","1","final"
"2000","Skagit","synth_not_methadone","county","1","0","102981","0","","4.1","0","0","3.7","1 000.00000%","1","final"
"2000","Skamania","synth_not_methadone","county","1","0","9873","0","","52","0","0","38.9","1 000.00000%","1","final"
"2000","Snohomish","synth_not_methadone","county","1","2","606020","0.3","0","1.3","0.3","0.1","1.2","70.53456%","1","final"
"2000","Spokane","synth_not_methadone","county","1","2","417937","0.5","0.1","1.8","0.5","0.1","1.7","70.53456%","1","final"
"2000","Stevens","synth_not_methadone","county","1","1","40062","2.6","0.1","17.6","2.5","0.4","14.1","99.50372%","1","final"
"2000","Thurston","synth_not_methadone","county","1","1","207351","0.4","0","2.8","0.5","0.1","2.7","99.50372%","1","final"
"2000","Wahkiakum","synth_not_methadone","county","1","0","3823","0","","155.8","0","0","100.4","1 000.00000%","1","final"
"2000","Walla Walla","synth_not_methadone","county","1","0","55177","0","","8.2","0","0","7","1 000.00000%","1","final"
"2000","Whatcom","synth_not_methadone","county","1","0","166826","0","","2.7","0","0","2.3","1 000.00000%","1","final"
"2000","Whitman","synth_not_methadone","county","1","0","40738","0","","13.6","0","0","9.4","1 000.00000%","1","final"
"2000","Yakima","synth_not_methadone","county","1","0","222579","0","","2","0","0","1.7","1 000.00000%","1","final"
"2000","Adams","prescription_opioid","county","1","1","16433","7.1","0.2","41.4","6.1","1.1","34.5","99.50372%","1","final"
"2000","Asotin","prescription_opioid","county","1","0","20552","0","","21.5","0","0","18.7","1 000.00000%","1","final"
"2000","Benton","prescription_opioid","county","1","1","142473","0.7","0","4.8","0.7","0.1","4","99.50372%","1","final"
"2000","Chelan","prescription_opioid","county","1","1","66615","1.6","0","9.2","1.5","0.3","8.5","99.50372%","1","final"
"2000","Clallam","prescription_opioid","county","1","3","64187","5.1","1","16.4","4.7","1.6","13.7","57.63904%","1","final"
"2000","Clark","prescription_opioid","county","1","8","345234","2.3","1","4.8","2.3","1.2","4.6","35.33326%","1","final"
"2000","Columbia","prescription_opioid","county","1","0","4064","0","","169.9","0","0","94.4","1 000.00000%","1","final"
"2000","Cowlitz","prescription_opioid","county","1","3","92949","3.3","0.7","9.9","3.2","1.1","9.5","57.63904%","1","final"
"2000","Douglas","prescription_opioid","county","1","1","32600","3.2","0.1","18.9","3.1","0.5","17.4","99.50372%","1","final"
"2000","Ferry","prescription_opioid","county","1","0","7257","0","","82.9","0","0","52.9","1 000.00000%","1","final"
"2000","Franklin","prescription_opioid","county","1","1","49351","2.4","0.1","17.9","2","0.4","11.5","99.50372%","1","final"
"2000","Garfield","prescription_opioid","county","1","0","2397","0","","266","0","0","160","1 000.00000%","1","final"
"2000","Grant","prescription_opioid","county","1","5","74695","7.6","2.5","18.2","6.7","2.9","15.7","44.67671%","1","final"
"2000","Grays Harbor","prescription_opioid","county","1","0","67190","0","","6.6","0","0","5.7","1 000.00000%","1","final"
"2000","Island","prescription_opioid","county","1","1","71564","1.5","0","8.7","1.4","0.2","7.9","99.50372%","1","final"
"2000","Jefferson","prescription_opioid","county","1","0","26295","0","","25.4","0","0","14.6","1 000.00000%","1","final"
"2000","King","prescription_opioid","county","1","45","1737047","2.5","1.8","3.3","2.6","1.9","3.5","14.90546%","0","final"
"2000","Kitsap","prescription_opioid","county","1","11","231967","4.7","2.3","8.6","4.7","2.6","8.5","30.13744%","1","final"
"2000","Kittitas","prescription_opioid","county","1","1","33361","3.7","0.1","21.8","3","0.5","17","99.50372%","1","final"
"2000","Klickitat","prescription_opioid","county","1","0","19163","0","","25.3","0","0","20","1 000.00000%","1","final"
"2000","Lewis","prescription_opioid","county","1","3","68599","4.1","0.8","13.1","4.4","1.5","12.9","57.63904%","1","final"
"2000","Lincoln","prescription_opioid","county","1","0","10181","0","","56.6","0","0","37.7","1 000.00000%","1","final"
"2000","Mason","prescription_opioid","county","1","0","49403","0","","9.7","0","0","7.8","1 000.00000%","1","final"
"2000","Okanogan","prescription_opioid","county","1","0","39561","0","","11.6","0","0","9.7","1 000.00000%","1","final"
"2000","Pacific","prescription_opioid","county","1","1","20987","4.3","0.1","34.7","4.8","0.8","27","99.50372%","1","final"
"2000","Pend Oreille","prescription_opioid","county","1","0","11731","0","","52.2","0","0","32.7","1 000.00000%","1","final"
"2000","Pierce","prescription_opioid","county","1","29","700821","4.1","2.8","6","4.1","2.9","5.9","18.56633%","0","final"
"2000","San Juan","prescription_opioid","county","1","0","14072","0","","57.9","0","0","27.3","1 000.00000%","1","final"
"2000","Skagit","prescription_opioid","county","1","2","102981","1.9","0.2","7.2","1.9","0.5","7.1","70.53456%","1","final"
"2000","Skamania","prescription_opioid","county","1","0","9873","0","","52","0","0","38.9","1 000.00000%","1","final"
"2000","Snohomish","prescription_opioid","county","1","22","606020","3.4","2.1","5.3","3.6","2.4","5.5","21.31523%","0","final"
"2000","Spokane","prescription_opioid","county","1","23","417937","5.6","3.5","8.4","5.5","3.7","8.3","20.84691%","0","final"
"2000","Stevens","prescription_opioid","county","1","1","40062","2.6","0.1","17.6","2.5","0.4","14.1","99.50372%","1","final"
"2000","Thurston","prescription_opioid","county","1","3","207351","1.4","0.3","4.3","1.4","0.5","4.3","57.63904%","1","final"
"2000","Wahkiakum","prescription_opioid","county","1","0","3823","0","","155.8","0","0","100.4","1 000.00000%","1","final"
"2000","Walla Walla","prescription_opioid","county","1","1","55177","2.1","0.1","11.9","1.8","0.3","10.3","99.50372%","1","final"
"2000","Whatcom","prescription_opioid","county","1","0","166826","0","","2.7","0","0","2.3","1 000.00000%","1","final"
"2000","Whitman","prescription_opioid","county","1","0","40738","0","","13.6","0","0","9.4","1 000.00000%","1","final"
"2000","Yakima","prescription_opioid","county","1","6","222579","3.1","1.1","6.7","2.7","1.2","5.9","40.79085%","1","final"
"2000","Adams","psycho_stimulant","county","1","0","16433","0","","28.7","0","0","23.4","1 000.00000%","1","final"
"2000","Asotin","psycho_stimulant","county","1","0","20552","0","","21.5","0","0","18.7","1 000.00000%","1","final"
"2000","Benton","psycho_stimulant","county","1","2","142473","1.5","0.2","6","1.4","0.4","5.1","70.53456%","1","final"
"2000","Chelan","psycho_stimulant","county","1","0","66615","0","","6.3","0","0","5.8","1 000.00000%","1","final"
"2000","Clallam","psycho_stimulant","county","1","1","64187","2.3","0.1","12.9","1.6","0.3","8.8","99.50372%","1","final"
"2000","Clark","psycho_stimulant","county","1","6","345234","1.6","0.6","3.8","1.7","0.8","3.8","40.79085%","1","final"
"2000","Columbia","psycho_stimulant","county","1","0","4064","0","","169.9","0","0","94.4","1 000.00000%","1","final"
"2000","Cowlitz","psycho_stimulant","county","1","1","92949","1.2","0","6.6","1.1","0.2","6.1","99.50372%","1","final"
"2000","Douglas","psycho_stimulant","county","1","0","32600","0","","13.4","0","0","11.8","1 000.00000%","1","final"
"2000","Ferry","psycho_stimulant","county","1","0","7257","0","","82.9","0","0","52.9","1 000.00000%","1","final"
"2000","Franklin","psycho_stimulant","county","1","1","49351","2.4","0.1","17.9","2","0.4","11.5","99.50372%","1","final"
"2000","Garfield","psycho_stimulant","county","1","0","2397","0","","266","0","0","160","1 000.00000%","1","final"
"2000","Grant","psycho_stimulant","county","1","0","74695","0","","6.4","0","0","5.1","1 000.00000%","1","final"
"2000","Grays Harbor","psycho_stimulant","county","1","1","67190","1.8","0","10","1.5","0.3","8.4","99.50372%","1","final"
"2000","Island","psycho_stimulant","county","1","0","71564","0","","6.1","0","0","5.4","1 000.00000%","1","final"
"2000","Jefferson","psycho_stimulant","county","1","0","26295","0","","25.4","0","0","14.6","1 000.00000%","1","final"
"2000","King","psycho_stimulant","county","1","10","1737047","0.5","0.3","1","0.6","0.3","1.1","31.60698%","1","final"
"2000","Kitsap","psycho_stimulant","county","1","2","231967","0.8","0.1","3.2","0.9","0.2","3.1","70.53456%","1","final"
"2000","Kittitas","psycho_stimulant","county","1","0","33361","0","","15.1","0","0","11.5","1 000.00000%","1","final"
"2000","Klickitat","psycho_stimulant","county","1","0","19163","0","","25.3","0","0","20","1 000.00000%","1","final"
"2000","Lewis","psycho_stimulant","county","1","4","68599","5.9","1.6","15.9","5.8","2.3","15","49.93762%","1","final"
"2000","Lincoln","psycho_stimulant","county","1","0","10181","0","","56.6","0","0","37.7","1 000.00000%","1","final"
"2000","Mason","psycho_stimulant","county","1","1","49403","1.9","0","12.7","2","0.4","11.5","99.50372%","1","final"
"2000","Okanogan","psycho_stimulant","county","1","0","39561","0","","11.6","0","0","9.7","1 000.00000%","1","final"
"2000","Pacific","psycho_stimulant","county","1","1","20987","6.1","0.2","38.9","4.8","0.8","27","99.50372%","1","final"
"2000","Pend Oreille","psycho_stimulant","county","1","0","11731","0","","52.2","0","0","32.7","1 000.00000%","1","final"
"2000","Pierce","psycho_stimulant","county","1","13","700821","1.8","1","3.2","1.9","1.1","3.2","27.72435%","1","final"
"2000","San Juan","psycho_stimulant","county","1","1","14072","4.7","0.1","62.7","7.1","1.3","40.2","99.50372%","1","final"
"2000","Skagit","psycho_stimulant","county","1","2","102981","1.9","0.2","7.3","1.9","0.5","7.1","70.53456%","1","final"
"2000","Skamania","psycho_stimulant","county","1","0","9873","0","","52","0","0","38.9","1 000.00000%","1","final"
"2000","Snohomish","psycho_stimulant","county","1","4","606020","0.6","0.2","1.8","0.7","0.3","1.7","49.93762%","1","final"
"2000","Spokane","psycho_stimulant","county","1","3","417937","0.7","0.1","2.1","0.7","0.2","2.1","57.63904%","1","final"
"2000","Stevens","psycho_stimulant","county","1","0","40062","0","","13.5","0","0","9.6","1 000.00000%","1","final"
"2000","Thurston","psycho_stimulant","county","1","0","207351","0","","2.1","0","0","1.9","1 000.00000%","1","final"
"2000","Wahkiakum","psycho_stimulant","county","1","0","3823","0","","155.8","0","0","100.4","1 000.00000%","1","final"
"2000","Walla Walla","psycho_stimulant","county","1","0","55177","0","","8.2","0","0","7","1 000.00000%","1","final"
"2000","Whatcom","psycho_stimulant","county","1","1","166826","0.6","0","3.8","0.6","0.1","3.4","99.50372%","1","final"
"2000","Whitman","psycho_stimulant","county","1","0","40738","0","","13.6","0","0","9.4","1 000.00000%","1","final"
"2000","Yakima","psycho_stimulant","county","1","0","222579","0","","2","0","0","1.7","1 000.00000%","1","final"
"2000","Adams","prescription_opioid_non_fentanyl","county","1","1","16433","7.1","0.2","41.4","6.1","1.1","34.5","99.50372%","1","final"
"2000","Asotin","prescription_opioid_non_fentanyl","county","1","0","20552","0","","21.5","0","0","18.7","1 000.00000%","1","final"
"2000","Benton","prescription_opioid_non_fentanyl","county","1","1","142473","0.7","0","4.8","0.7","0.1","4","99.50372%","1","final"
"2000","Chelan","prescription_opioid_non_fentanyl","county","1","1","66615","1.6","0","9.2","1.5","0.3","8.5","99.50372%","1","final"
"2000","Clallam","prescription_opioid_non_fentanyl","county","1","3","64187","5.1","1","16.4","4.7","1.6","13.7","57.63904%","1","final"
"2000","Clark","prescription_opioid_non_fentanyl","county","1","6","345234","1.7","0.6","3.9","1.7","0.8","3.8","40.79085%","1","final"
"2000","Columbia","prescription_opioid_non_fentanyl","county","1","0","4064","0","","169.9","0","0","94.4","1 000.00000%","1","final"
"2000","Cowlitz","prescription_opioid_non_fentanyl","county","1","2","92949","2.3","0.3","8.5","2.2","0.6","7.8","70.53456%","1","final"
"2000","Douglas","prescription_opioid_non_fentanyl","county","1","1","32600","3.2","0.1","18.9","3.1","0.5","17.4","99.50372%","1","final"
"2000","Ferry","prescription_opioid_non_fentanyl","county","1","0","7257","0","","82.9","0","0","52.9","1 000.00000%","1","final"
"2000","Franklin","prescription_opioid_non_fentanyl","county","1","1","49351","2.4","0.1","17.9","2","0.4","11.5","99.50372%","1","final"
"2000","Garfield","prescription_opioid_non_fentanyl","county","1","0","2397","0","","266","0","0","160","1 000.00000%","1","final"
"2000","Grant","prescription_opioid_non_fentanyl","county","1","4","74695","6.1","1.7","16.1","5.4","2.1","13.8","49.93762%","1","final"
"2000","Grays Harbor","prescription_opioid_non_fentanyl","county","1","0","67190","0","","6.6","0","0","5.7","1 000.00000%","1","final"
"2000","Island","prescription_opioid_non_fentanyl","county","1","1","71564","1.5","0","8.7","1.4","0.2","7.9","99.50372%","1","final"
"2000","Jefferson","prescription_opioid_non_fentanyl","county","1","0","26295","0","","25.4","0","0","14.6","1 000.00000%","1","final"
"2000","King","prescription_opioid_non_fentanyl","county","1","39","1737047","2.1","1.5","2.9","2.2","1.6","3.1","16.01076%","0","final"
"2000","Kitsap","prescription_opioid_non_fentanyl","county","1","11","231967","4.7","2.3","8.6","4.7","2.6","8.5","30.13744%","1","final"
"2000","Kittitas","prescription_opioid_non_fentanyl","county","1","1","33361","3.7","0.1","21.8","3","0.5","17","99.50372%","1","final"
"2000","Klickitat","prescription_opioid_non_fentanyl","county","1","0","19163","0","","25.3","0","0","20","1 000.00000%","1","final"
"2000","Lewis","prescription_opioid_non_fentanyl","county","1","2","68599","2.7","0.3","11.1","2.9","0.8","10.6","70.53456%","1","final"
"2000","Lincoln","prescription_opioid_non_fentanyl","county","1","0","10181","0","","56.6","0","0","37.7","1 000.00000%","1","final"
"2000","Mason","prescription_opioid_non_fentanyl","county","1","0","49403","0","","9.7","0","0","7.8","1 000.00000%","1","final"
"2000","Okanogan","prescription_opioid_non_fentanyl","county","1","0","39561","0","","11.6","0","0","9.7","1 000.00000%","1","final"
"2000","Pacific","prescription_opioid_non_fentanyl","county","1","1","20987","4.3","0.1","34.7","4.8","0.8","27","99.50372%","1","final"
"2000","Pend Oreille","prescription_opioid_non_fentanyl","county","1","0","11731","0","","52.2","0","0","32.7","1 000.00000%","1","final"
"2000","Pierce","prescription_opioid_non_fentanyl","county","1","25","700821","3.6","2.3","5.3","3.6","2.4","5.3","19.99600%","0","final"
"2000","San Juan","prescription_opioid_non_fentanyl","county","1","0","14072","0","","57.9","0","0","27.3","1 000.00000%","1","final"
"2000","Skagit","prescription_opioid_non_fentanyl","county","1","2","102981","1.9","0.2","7.2","1.9","0.5","7.1","70.53456%","1","final"
"2000","Skamania","prescription_opioid_non_fentanyl","county","1","0","9873","0","","52","0","0","38.9","1 000.00000%","1","final"
